ano,regiao,uf_sigla,municipio,categoria,nivel_atencao,numero_prof_padronizado
2023,Região Centro-Oeste,GO,Cidade Ocidental,Nutricionista,Terciária,1.125
2023,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Secundária,3.2
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Terciária,33.1
2016,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,3.6
2016,Região Centro-Oeste,GO,Luziânia,Médico,Secundária,25.0
2010,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Primária,1.5
2015,Região Centro-Oeste,GO,Cidade Ocidental,Biomédico,Terciária,0.15
2015,Região Centro-Oeste,GO,Cristalina,Agente Comunitário de Saúde,Primária,104.0
2015,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,OUTROS/MÚLTIPLOS,0.75
2015,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Médico,Primária,19.05
2022,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Primária,1.0
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Nutricionista,Terciária,2.1
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,78.95
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,44.5
2012,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Terciária,0.75
2018,Região Centro-Oeste,GO,Cristalina,Médico,Secundária,16.15
2018,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Secundária,22.65
2018,Região Centro-Oeste,GO,Cristalina,Médico Veterinário,Primária,1.0
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Primária,2.75
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Terciária,14.9
2017,Região Centro-Oeste,GO,Cristalina,Assistente Social,Primária,2.75
2025,Região Centro-Oeste,GO,Novo Gama,Cirurgião Dentista,Primária,22.5
2025,Região Centro-Oeste,GO,Novo Gama,Médico Veterinário,Primária,1.55
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,Primária,4.85
2014,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Primária,1.0
2014,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,1.5
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Primária,93.75
2021,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Secundária,3.5
2021,Região Centro-Oeste,GO,Cristalina,Assistente Social,Primária,1.5
2026,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Secundária,1.85
2026,Região Centro-Oeste,GO,Cristalina,Assistente Social,Terciária,3.0
2026,Região Centro-Oeste,GO,Cristalina,Profissional de Educação Física,Primária,2.0
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,Primária,2.0
2023,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Primária,38.0
2023,Região Centro-Oeste,GO,Cidade Ocidental,Fonoaudiólogo,Primária,2.5
2023,Região Centro-Oeste,GO,Novo Gama,Assistente Social,Primária,1.5
2023,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,4.7
2016,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Saúde Bucal,Primária,2.0
2016,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,Primária,11.0
2016,Região Centro-Oeste,GO,Luziânia,Enfermeiro,Terciária,12.225
2016,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Terciária,38.05
2010,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,OUTROS/MÚLTIPLOS,1.5
2010,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Terciária,1.2
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,38.3
2008,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Primária,0.25
2008,Região Centro-Oeste,GO,Cristalina,Biólogo,Terciária,1.0
2008,Região Centro-Oeste,GO,Luziânia,Farmacêutico,OUTROS/MÚLTIPLOS,1.0
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,1.9
2008,Região Centro-Oeste,GO,Valparaíso de Goiás,Fonoaudiólogo,Primária,1.25
2015,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.0
2015,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,1.5
2015,Região Centro-Oeste,GO,Novo Gama,Médico,Primária,34.35
2022,Região Centro-Oeste,GO,Cidade Ocidental,Nutricionista,Terciária,0.375
2022,Região Centro-Oeste,GO,Luziânia,Enfermeiro,OUTROS/MÚLTIPLOS,25.0
2022,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Primária,28.7
2022,Região Centro-Oeste,GO,Luziânia,Biólogo,OUTROS/MÚLTIPLOS,0.75
2022,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Terciária,5.25
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Assistente Social,Secundária,1.0
2024,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Primária,6.75
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,OUTROS/MÚLTIPLOS,6.0
2018,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Secundária,8.85
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico Veterinário,OUTROS/MÚLTIPLOS,1.5
2009,Região Centro-Oeste,GO,Luziânia,Enfermeiro,Terciária,4.0
2009,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Saúde Bucal,Secundária,1.0
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Secundária,2.1
2017,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,15.35
2025,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Secundária,3.7
2025,Região Centro-Oeste,GO,Luziânia,Assistente Social,OUTROS/MÚLTIPLOS,5.0
2025,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Secundária,3.7
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,Primária,171.0
2021,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,1.75
2019,Região Centro-Oeste,GO,Cristalina,Médico,OUTROS/MÚLTIPLOS,0.35
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Secundária,119.7
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Primária,0.3
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Primária,2.25
2016,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Primária,24.0
2016,Região Centro-Oeste,GO,Cristalina,Assistente Social,OUTROS/MÚLTIPLOS,0.8
2016,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Primária,14.45
2010,Região Centro-Oeste,GO,Cristalina,Terapeuta Ocupacional,Primária,0.8
2013,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Terciária,9.7
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Secundária,12.15
2008,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Primária,14.8
2008,Região Centro-Oeste,GO,Luziânia,Farmacêutico,Primária,0.5
2015,Região Centro-Oeste,GO,Luziânia,Nutricionista,Terciária,2.5
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Secundária,2.7
2022,Região Centro-Oeste,GO,Novo Gama,Enfermeiro,Primária,36.05
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Nutricionista,Primária,2.0
2012,Região Centro-Oeste,GO,Cristalina,Agente Comunitário de Saúde,Primária,100.0
2018,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Primária,4.5
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,1.9
2009,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Secundária,5.2
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Primária,3.0
2017,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Terciária,4.4
2017,Região Centro-Oeste,GO,Novo Gama,Biólogo,Secundária,1.0
2025,Região Centro-Oeste,GO,Novo Gama,Assistente Social,OUTROS/MÚLTIPLOS,0.75
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Terciária,37.4
2014,Região Centro-Oeste,GO,Cristalina,Médico,Secundária,6.375
2014,Região Centro-Oeste,GO,Cristalina,Biólogo,Terciária,1.0
2021,Região Centro-Oeste,GO,Águas Lindas de Goiás,Nutricionista,Secundária,3.65
2021,Região Centro-Oeste,GO,Cidade Ocidental,Assistente Social,Primária,0.5
2021,Região Centro-Oeste,GO,Luziânia,Assistente Social,Terciária,2.1
2021,Região Centro-Oeste,GO,Luziânia,Nutricionista,Primária,3.25
2021,Região Centro-Oeste,GO,Luziânia,Psicólogo,OUTROS/MÚLTIPLOS,4.0
2021,Região Centro-Oeste,GO,Novo Gama,Médico,Secundária,16.625
2019,Região Centro-Oeste,GO,Luziânia,Fonoaudiólogo,Secundária,1.5
2019,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,Secundária,24.975
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Secundária,19.925
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Secundária,5.825
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Médico,OUTROS/MÚLTIPLOS,2.3
2026,Região Centro-Oeste,GO,Cidade Ocidental,Agente Comunitário de Saúde,Primária,65.0
2026,Região Centro-Oeste,GO,Luziânia,Psicólogo,Secundária,44.2
2026,Região Centro-Oeste,GO,Novo Gama,Enfermeiro,OUTROS/MÚLTIPLOS,6.4
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Terciária,2.25
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Profissional de Educação Física,Primária,0.05
2023,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Secundária,0.1
2023,Região Centro-Oeste,GO,Cristalina,Profissional de Educação Física,Primária,0.5
2023,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,OUTROS/MÚLTIPLOS,1.2
2016,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Primária,1.0
2016,Região Centro-Oeste,GO,Luziânia,Psicólogo,OUTROS/MÚLTIPLOS,0.75
2010,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Saúde Bucal,Secundária,4.0
2010,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Primária,16.95
2013,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,Primária,1.85
2008,Região Centro-Oeste,GO,Luziânia,Enfermeiro,Secundária,4.0
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Terciária,12.3
2022,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Secundária,2.25
2022,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Primária,17.75
2022,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Secundária,18.2
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Saúde Bucal,Secundária,3.9
2020,Região Centro-Oeste,GO,Luziânia,Biomédico,Terciária,1.5
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Primária,24.75
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Saúde Bucal,Secundária,2.1
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Secundária,4.75
2020,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Primária,24.5
2024,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Secundária,12.775
2024,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Primária,19.0
2012,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,20.05
2018,Região Centro-Oeste,GO,Cristalina,Agente Comunitário de Saúde,OUTROS/MÚLTIPLOS,1.0
2018,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,3.5
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Biomédico,Terciária,2.75
2009,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.0
2017,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,OUTROS/MÚLTIPLOS,1.0
2025,Região Centro-Oeste,GO,Luziânia,Psicólogo,Secundária,41.85
2025,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biomédico,Terciária,4.2
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Biólogo,Secundária,3.65
2014,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Primária,0.5
2014,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,1.5
2021,Região Centro-Oeste,GO,Cidade Ocidental,Fonoaudiólogo,Primária,1.0
2021,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Secundária,2.0
2021,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Primária,1.75
2019,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Primária,31.2
2026,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Primária,4.25
2026,Região Centro-Oeste,GO,Luziânia,Técnico em Farmácia,Terciária,2.0
2026,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Primária,22.0
2011,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Secundária,0.5
2023,Região Centro-Oeste,GO,Cristalina,Médico,Primária,32.75
2023,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Secundária,4.7
2023,Região Centro-Oeste,GO,Luziânia,Nutricionista,OUTROS/MÚLTIPLOS,2.75
2016,Região Centro-Oeste,GO,Novo Gama,Biólogo,Secundária,0.5
2016,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Cirurgião Dentista,Primária,12.0
2010,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,Secundária,4.75
2013,Região Centro-Oeste,GO,Cidade Ocidental,Nutricionista,Terciária,0.5
2013,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Primária,1.0
2008,Região Centro-Oeste,GO,Novo Gama,Farmacêutico,OUTROS/MÚLTIPLOS,0.3
2008,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Primária,26.0
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Secundária,1.0
2022,Região Centro-Oeste,GO,Luziânia,Psicólogo,OUTROS/MÚLTIPLOS,2.5
2022,Região Centro-Oeste,GO,Novo Gama,Fonoaudiólogo,Secundária,0.5
2022,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,Secundária,24.525
2022,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Farmácia,Secundária,2.05
2020,Região Centro-Oeste,GO,Cidade Ocidental,Médico Veterinário,Primária,0.5
2020,Região Centro-Oeste,GO,Cristalina,Médico Veterinário,OUTROS/MÚLTIPLOS,0.5
2020,Região Centro-Oeste,GO,Cristalina,Biólogo,OUTROS/MÚLTIPLOS,0.75
2020,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,OUTROS/MÚLTIPLOS,0.75
2024,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Primária,49.75
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Secundária,22.25
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,15.35
2018,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,OUTROS/MÚLTIPLOS,6.0
2018,Região Centro-Oeste,GO,Cristalina,Biomédico,Terciária,0.8
2018,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Terciária,1.4
2018,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Primária,1.75
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Nutricionista,Terciária,1.2
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.0
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Profissional de Educação Física,Primária,6.5
2025,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,Primária,42.0
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Terapeuta Ocupacional,Secundária,2.0
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,OUTROS/MÚLTIPLOS,4.0
2014,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,Terciária,17.35
2014,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Primária,1.25
2021,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Terciária,3.9
2019,Região Centro-Oeste,GO,Águas Lindas de Goiás,Biomédico,Terciária,0.75
2019,Região Centro-Oeste,GO,Cristalina,Médico,Secundária,18.45
2026,Região Centro-Oeste,GO,Valparaíso de Goiás,Profissional de Educação Física,Secundária,0.3
2023,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,OUTROS/MÚLTIPLOS,2.0
2023,Região Centro-Oeste,GO,Cristalina,Biomédico,Secundária,1.1
2023,Região Centro-Oeste,GO,Novo Gama,Fonoaudiólogo,Secundária,1.0
2016,Região Centro-Oeste,GO,Cidade Ocidental,Técnico em Radiologia e Imagenologia,Terciária,0.6
2016,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Secundária,1.0
2010,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Primária,4.75
2010,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,Terciária,5.5
2013,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,OUTROS/MÚLTIPLOS,5.0
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Biólogo,Secundária,2.55
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Primária,14.5
2008,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,2.0
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Terciária,6.8
2015,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico em Radiologia e Imagenologia,Secundária,0.45
2015,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Primária,16.0
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Primária,23.25
2022,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Prótese Dentária,Secundária,2.5
2020,Região Centro-Oeste,GO,Luziânia,Nutricionista,Secundária,3.5
2020,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,29.0
2024,Região Centro-Oeste,GO,Cristalina,Biólogo,Secundária,1.0
2024,Região Centro-Oeste,GO,Luziânia,Psicólogo,Primária,9.75
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Primária,3.0
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico em Radiologia e Imagenologia,Terciária,5.0
2012,Região Centro-Oeste,GO,Cristalina,Psicólogo,Primária,1.5
2018,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Secundária,5.5
2018,Região Centro-Oeste,GO,Luziânia,Agente Comunitário de Saúde,Primária,116.0
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Terciária,10.0
2017,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Secundária,1.5
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Médico,Terciária,112.725
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,Terciária,5.3
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Terciária,0.5
2014,Região Centro-Oeste,GO,Luziânia,Nutricionista,Primária,1.75
2014,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Terciária,9.4
2021,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Primária,13.0
2021,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Secundária,7.55
2021,Região Centro-Oeste,GO,Cristalina,Assistente Social,OUTROS/MÚLTIPLOS,0.8
2011,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,Primária,72.0
2011,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Secundária,6.0
2023,Região Centro-Oeste,GO,Novo Gama,Agente Comunitário de Saúde,Primária,86.0
2023,Região Centro-Oeste,GO,Novo Gama,Biomédico,Primária,0.5
2016,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Secundária,9.25
2016,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Primária,5.0
2010,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Terciária,3.6
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Terciária,1.0
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Terciária,1.0
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Nutricionista,Terciária,1.0
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Primária,0.5
2015,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Primária,1.75
2024,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,OUTROS/MÚLTIPLOS,1.75
2024,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,9.0
2024,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Secundária,0.5
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Assistente Social,OUTROS/MÚLTIPLOS,1.0
2012,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Terciária,1.0
2012,Região Centro-Oeste,GO,Cristalina,Psicólogo,Secundária,2.5
2012,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,Primária,54.5
2012,Região Centro-Oeste,GO,Novo Gama,Médico,Primária,23.1
2012,Região Centro-Oeste,GO,Novo Gama,Fisioterapeuta,Primária,1.0
2018,Região Centro-Oeste,GO,Luziânia,Biólogo,OUTROS/MÚLTIPLOS,0.75
2018,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.75
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Agente Comunitário de Saúde,Primária,196.0
2009,Região Centro-Oeste,GO,Cristalina,Agente Comunitário de Saúde,Primária,116.0
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Cirurgião Dentista,Primária,11.0
